ESTADO,MUNICIPIO,LATITUD,LONGITUD,PEA
YUCATÁN,Hocabá,20.81624,-89.24509917,2103
YUCATÁN,Hoctún,20.86521222,-89.20206583,2362
YUCATÁN,Homún,20.73951528,-89.28575444,3272
YUCATÁN,Huhí,20.72499056,-89.16219889,2601
YUCATÁN,Hunucmá,21.01615417,-89.87705167,14822
YUCATÁN,Ixil,21.15300028,-89.48121111,2000
YUCATÁN,Izamal,20.9329975,-89.01971472,8692
YUCATÁN,Kanasín,20.93463972,-89.55805944,72581
YUCATÁN,Kantunil,20.79644,-89.03651917,1778
YUCATÁN,Kaua,20.62008556,-88.41461667,1032
YUCATÁN,Kinchil,20.91646194,-89.94758278,3422
YUCATÁN,Kopomá,20.64897,-89.89952583,1004
YUCATÁN,Mama,20.47739806,-89.36557944,1317
YUCATÁN,Maní,20.38770139,-89.39297083,2311
YUCATÁN,Maxcanú,20.58505944,-90.00064028,6771
YUCATÁN,Mayapán,20.46874417,-89.21517111,1632
YUCATÁN,Mérida,20.96753722,-89.62439167,489921
YUCATÁN,Mocochá,21.10568444,-89.45205556,950
YUCATÁN,Motul,21.09555056,-89.28392472,13021
YUCATÁN,Muna,20.48395333,-89.7133775,6113
YUCATÁN,Muxupip,21.04282306,-89.32989111,1123
YUCATÁN,Opichén,20.55065139,-89.85624444,2740
YUCATÁN,Oxkutzcab,20.3019325,-89.41875167,12864
YUCATÁN,Panabá,21.29686111,-88.27118333,2360
YUCATÁN,Peto,20.12591833,-88.92398528,9641
YUCATÁN,Progreso,21.28257722,-89.663595,21516
YUCATÁN,Quintana Roo,20.8671875,-88.63175111,421
YUCATÁN,Río Lagartos,21.59775056,-88.1579775,1196
YUCATÁN,Sacalum,20.49582917,-89.59116528,1687
YUCATÁN,Samahil,20.8834175,-89.88881556,1542
YUCATÁN,Sanahcat,20.77126222,-89.21476056,650
YUCATÁN,San Felipe,21.56759889,-88.23206333,825
YUCATÁN,Santa Elena,20.3288975,-89.64325944,1568
YUCATÁN,Seyé,20.83698667,-89.37225278,4503
YUCATÁN,Sinanché,21.225595,-89.18578333,1053
YUCATÁN,Sotuta,20.59501778,-89.00670556,2635
YUCATÁN,Sucilá,21.15616556,-88.31393833,1696
YUCATÁN,Sudzal,20.87209556,-88.98879194,580
YUCATÁN,Suma,21.08649139,-89.14827861,818
YUCATÁN,Tahdziú,20.20382056,-88.94490361,1888
YUCATÁN,Tahmek,20.875535,-89.25579472,1569
YUCATÁN,Teabo,20.40041111,-89.28491917,3336
YUCATÁN,Tecoh,20.74172611,-89.47430222,5181
YUCATÁN,Tekal de Venegas,21.0140725,-88.94700528,1030
YUCATÁN,Tekantó,21.01164722,-89.10608389,1271
YUCATÁN,Tekax,20.20346472,-89.28838806,12883
YUCATÁN,Tekit,20.53349333,-89.33309472,5574
YUCATÁN,Tekom,20.60222472,-88.26443778,977
YUCATÁN,Telchac Pueblo,21.20334889,-89.27126722,1537
YUCATÁN,Telchac Puerto,21.34300389,-89.264225,908
YUCATÁN,Temax,21.15184111,-88.93863417,2789
YUCATÁN,Temozón,20.80368028,-88.20115778,3576
YUCATÁN,Tepakán,21.04937722,-89.03944667,697
YUCATÁN,Tetiz,20.96191167,-89.93344889,2185
YUCATÁN,Teya,21.04853833,-89.07370889,612
YUCATÁN,Ticul,20.39834,-89.53444667,17496
YUCATÁN,Timucuy,20.81050806,-89.513505,2005
YUCATÁN,Tinum,20.76714139,-88.3912375,818
YUCATÁN,Tixcacalcupul,20.53708861,-88.27026694,1645
YUCATÁN,Tixkokob,21.0024825,-89.39505139,6095
YUCATÁN,Tixmehuac,20.23572083,-89.10900111,956
YUCATÁN,Tixpéhual,20.97816833,-89.44190278,1880
YUCATÁN,Tizimín,21.14352306,-88.15226611,25356
YUCATÁN,Tunkás,20.90234972,-88.75227944,1259
YUCATÁN,Tzucacab,20.07193167,-89.05033028,5177
YUCATÁN,Uayma,20.7177875,-88.31713861,1457
YUCATÁN,Ucú,21.03173472,-89.74644028,1525
YUCATÁN,Umán,20.88189,-89.74828333,30267
YUCATÁN,Valladolid,20.68972556,-88.20098,27688
YUCATÁN,Xocchel,20.83348889,-89.18371944,1310
YUCATÁN,Yaxcabá,20.54912556,-88.82720611,1576
YUCATÁN,Yaxkukul,21.06347889,-89.41923833,1423
YUCATÁN,Yobaín,21.2334675,-89.11650028,819
ZACATECAS,Apozol,21.47087694,-103.09119,1057
ZACATECAS,Apulco,21.38843833,-102.6812089,583
ZACATECAS,Atolinga,21.80694861,-103.4655833,446
ZACATECAS,Benito Juárez,21.50447778,-103.5559503,1042
ZACATECAS,Calera,22.94903722,-102.7022625,17210
ZACATECAS,Cañitas de Felipe Pescador,23.60697611,-102.72659,2617
ZACATECAS,Concepción del Oro,24.61316889,-101.4204839,2886
ZACATECAS,Cuauhtémoc,22.44921833,-102.3501019,3526
ZACATECAS,Chalchihuites,23.47735,-103.8840458,1399
ZACATECAS,Fresnillo,23.17489472,-102.8682294,67195
ZACATECAS,Trinidad García de la Cadena,21.20979,-103.4648708,925
ZACATECAS,Genaro Codina,22.48761389,-102.4565739,441
ZACATECAS,General Enrique Estrada,22.99512333,-102.7400131,1870
ZACATECAS,General Francisco R. Murguía,23.99466806,-103.0198253,2186
ZACATECAS,El Plateado de Joaquín Amaro,21.93665306,-103.0923936,219
ZACATECAS,General Pánfilo Natera,22.66437139,-102.1099233,1953
ZACATECAS,Guadalupe,22.74678194,-102.5188017,85776
ZACATECAS,Huanusco,21.77216889,-102.9720242,626
ZACATECAS,Jalpa,21.63223917,-102.9758342,6705
ZACATECAS,Jerez,22.64940333,-102.9899236,22323
ZACATECAS,Jiménez del Teul,23.25411028,-103.7983839,570
ZACATECAS,Juan Aldama,24.29048111,-103.3935903,6752
ZACATECAS,Juchipila,21.41150389,-103.1192433,2578
ZACATECAS,Loreto,22.27218667,-101.9865639,11989
ZACATECAS,Luis Moya,22.43247778,-102.2492494,2746
ZACATECAS,Mazapil,24.63809694,-101.5549667,466
ZACATECAS,Melchor Ocampo,24.83172444,-101.6422264,255
ZACATECAS,Mezquital del Oro,21.21672167,-103.3629011,348
ZACATECAS,Miguel Auza,24.29444639,-103.4514494,6403
ZACATECAS,Momax,21.92201417,-103.3139753,655
ZACATECAS,Monte Escobedo,22.30278472,-103.5616431,1771
ZACATECAS,Morelos,22.86219444,-102.609535,3536
ZACATECAS,Moyahua de Estrada,21.26559361,-103.1656967,831
ZACATECAS,Nochistlán de Mejía,21.36325333,-102.847165,7593
ZACATECAS,Noria de Ángeles,22.44270111,-101.9088961,620
ZACATECAS,Ojocaliente,22.57196667,-102.2529339,9551
ZACATECAS,Pánuco,22.87596389,-102.5408839,473
ZACATECAS,Pinos,22.29884194,-101.5751672,2874
ZACATECAS,Río Grande,23.82743417,-103.0343317,17150
ZACATECAS,Sain Alto,23.57983028,-103.2474792,2231
ZACATECAS,El Salvador,24.52057667,-100.86783,375
ZACATECAS,Sombrerete,23.63137778,-103.6413422,11072
ZACATECAS,Susticacán,22.61108889,-103.0996886,334
ZACATECAS,Tabasco,21.86527694,-102.9130569,3654
ZACATECAS,Tepechitlán,21.67112611,-103.3276253,1999
ZACATECAS,Tepetongo,22.46126472,-103.1478981,646
ZACATECAS,Teúl de González Ortega,21.46409139,-103.4620394,1503
ZACATECAS,Tlaltenango de Sánchez Román,21.78304167,-103.3058133,8694
ZACATECAS,Valparaíso,22.77190028,-103.5672333,5933
ZACATECAS,Vetagrande,22.83281472,-102.5556425,462
ZACATECAS,Villa de Cos,23.2938925,-102.3468883,2758
ZACATECAS,Villa García,22.16489806,-101.9563189,3070
ZACATECAS,Villa González Ortega,22.51299167,-101.9137606,2577
ZACATECAS,Villa Hidalgo,22.35708833,-101.7125989,1848
ZACATECAS,Villanueva,22.35425861,-102.8837261,6310
ZACATECAS,Zacatecas,22.77609611,-102.5718364,67919
ZACATECAS,Trancoso,22.73538917,-102.3660378,6992
ZACATECAS,Santa María de la Paz,21.51217833,-103.4070419,684
AGUASCALIENTES,INBURSA,21.8664191,-102.2984336,1
AGUASCALIENTES,PROFUTURO,21.8660882,-102.284187,1
AGUASCALIENTES,INVERCAP,21.8426137,-102.2934246,1
AGUASCALIENTES,INVERCAP,21.912003,-102.311718,1
AGUASCALIENTES,PENSIONISSSTE,21.878866,-102.292733,1
AGUASCALIENTES,COPPEL,21.8852562,-102.2915677,1
AGUASCALIENTES,COPPEL,21.8968415,-102.3104201,1
AGUASCALIENTES,COPPEL,21.8864894,-102.2974845,1
AGUASCALIENTES,COPPEL,21.886515,-102.2976025,1
AGUASCALIENTES,COPPEL,22.2281359,-102.3212581,1
AGUASCALIENTES,SURA,21.9110182,-102.3110379,1
AGUASCALIENTES,CITIBANAMEX,21.8852245,-102.2919936,1
AGUASCALIENTES,XXI-BANORTE,21.9163819,-102.3066854,1
AGUASCALIENTES,XXI-BANORTE,21.8843826,-102.2718852,1
AGUASCALIENTES,PRINCIPAL,21.9543946,-102.3117988,1
AGUASCALIENTES,AZTECA,21.8950625,-102.3115383,1
BAJA CALIFORNIA,INBURSA,31.8667427,-116.5963713,1
BAJA CALIFORNIA,INBURSA,32.6641333,-115.4585475,1
BAJA CALIFORNIA,INBURSA,32.5221457,-117.009542,1
BAJA CALIFORNIA,PROFUTURO,31.8503274,-116.6091546,1
BAJA CALIFORNIA,INVERCAP,31.8627709,-116.6115453,1
BAJA CALIFORNIA,INVERCAP,32.6585858,-115.453037,1
BAJA CALIFORNIA,INVERCAP,32.6108076,-115.3860381,1
BAJA CALIFORNIA,INVERCAP,32.5754125,-116.6206957,1
BAJA CALIFORNIA,INVERCAP,32.519333,-117.0123902,1
BAJA CALIFORNIA,INVERCAP,32.4951305,-116.9584443,1
BAJA CALIFORNIA,INVERCAP,32.5315181,-116.9271031,1
BAJA CALIFORNIA,PENSIONISSSTE,32.494921,-116.935152,1
BAJA CALIFORNIA,PENSIONISSSTE,32.641806,-115.452342,1
BAJA CALIFORNIA,COPPEL,32.6612234,-115.4877059,1
BAJA CALIFORNIA,COPPEL,32.6596123,-115.4844484,1
BAJA CALIFORNIA,COPPEL,32.5347593,-117.0380779,1
BAJA CALIFORNIA,COPPEL,32.5018677,-116.9640801,1
BAJA CALIFORNIA,COPPEL,30.8406338,-115.2837585,1
BAJA CALIFORNIA,COPPEL,32.6165643,-115.5014884,1
BAJA CALIFORNIA,COPPEL,32.4945704,-116.9545188,1
BAJA CALIFORNIA,COPPEL,32.5134098,-116.8685856,1
BAJA CALIFORNIA,COPPEL,32.5173383,-116.9256341,1
BAJA CALIFORNIA,COPPEL,32.4984986,-116.8892549,1
BAJA CALIFORNIA,COPPEL,32.610571,-115.3858622,1
BAJA CALIFORNIA,COPPEL,32.5322795,-117.0385376,1
BAJA CALIFORNIA,COPPEL,32.535236,-116.9327924,1
BAJA CALIFORNIA,COPPEL,32.4771815,-116.9703412,1
BAJA CALIFORNIA,COPPEL,32.3691631,-117.0618361,1
BAJA CALIFORNIA,COPPEL,31.8144228,-116.5963731,1
BAJA CALIFORNIA,COPPEL,32.6478699,-115.5325106,1
BAJA CALIFORNIA,COPPEL,32.5866807,-115.4044923,1
BAJA CALIFORNIA,COPPEL,32.481479,-117.0459649,1
BAJA CALIFORNIA,COPPEL,32.494394,-116.9315423,1
BAJA CALIFORNIA,COPPEL,32.5315726,-117.0725127,1
BAJA CALIFORNIA,COPPEL,32.2903112,-115.1029403,1
BAJA CALIFORNIA,COPPEL,32.5446282,-116.9267058,1
BAJA CALIFORNIA,COPPEL,32.4980295,-116.8644847,1
BAJA CALIFORNIA,COPPEL,32.4601177,-116.879965,1
BAJA CALIFORNIA,COPPEL,32.618809,-115.3995545,1
BAJA CALIFORNIA,COPPEL,32.3405477,-117.0560776,1
BAJA CALIFORNIA,COPPEL,32.465625,-116.8629249,1
BAJA CALIFORNIA,COPPEL,32.6096722,-115.3872857,1
BAJA CALIFORNIA,COPPEL,32.6459298,-115.5220312,1
BAJA CALIFORNIA,COPPEL,32.5291971,-116.9692736,1
BAJA CALIFORNIA,COPPEL,32.521885,-116.9349694,1
BAJA CALIFORNIA,COPPEL,31.8674247,-116.6256377,1
BAJA CALIFORNIA,COPPEL,32.4982295,-116.8890568,1
BAJA CALIFORNIA,COPPEL,32.5320936,-117.0352732,1
BAJA CALIFORNIA,COPPEL,32.5031948,-116.9744108,1
BAJA CALIFORNIA,COPPEL,32.4976377,-116.9663218,1
BAJA CALIFORNIA,COPPEL,32.5123408,-116.8961566,1
BAJA CALIFORNIA,COPPEL,32.5388984,-117.0058446,1
BAJA CALIFORNIA,COPPEL,32.5937468,-115.4764326,1
BAJA CALIFORNIA,COPPEL,31.8595344,-116.6031279,1
BAJA CALIFORNIA,COPPEL,32.5370326,-117.0093047,1
BAJA CALIFORNIA,COPPEL,31.8591871,-116.6052862,1
BAJA CALIFORNIA,COPPEL,32.3734841,-116.9411948,1
BAJA CALIFORNIA,CITIBANAMEX,31.8662431,-116.6221045,1
BAJA CALIFORNIA,CITIBANAMEX,32.6245129,-115.4216773,1
BAJA CALIFORNIA,CITIBANAMEX,32.4859594,-116.9462341,1
BAJA CALIFORNIA,CITIBANAMEX,32.5297695,-116.9512645,1
BAJA CALIFORNIA,XXI-BANORTE,31.8779516,-116.6232932,1
BAJA CALIFORNIA,XXI-BANORTE,32.6570839,-115.4495698,1
BAJA CALIFORNIA,XXI-BANORTE,32.5215916,-117.027251,1
BAJA CALIFORNIA,XXI-BANORTE,32.5149469,-117.0382471,1
BAJA CALIFORNIA,AZTECA,32.4604388,-116.8847751,1
BAJA CALIFORNIA,SURA,31.8779516,-116.6232932,1
BAJA CALIFORNIA,SURA,32.6251016,-115.4265289,1
BAJA CALIFORNIA,SURA,32.5137089,-117.0041432,1
BAJA CALIFORNIA SUR,INBURSA,24.1494661,-110.3056196,1
BAJA CALIFORNIA SUR,PENSIONISSSTE,24.148436,-110.305273,1
BAJA CALIFORNIA SUR,COPPEL,24.1582629,-110.3158362,1
BAJA CALIFORNIA SUR,COPPEL,23.0602415,-109.7009315,1
BAJA CALIFORNIA SUR,COPPEL,24.117616,-110.3115207,1
BAJA CALIFORNIA SUR,COPPEL,22.8995524,-109.9434504,1
BAJA CALIFORNIA SUR,COPPEL,23.0788566,-109.7074881,1
BAJA CALIFORNIA SUR,COPPEL,24.1552812,-110.3082088,1
BAJA CALIFORNIA SUR,COPPEL,24.1208204,-110.3376097,1
BAJA CALIFORNIA SUR,COPPEL,22.9323415,-109.9349238,1
BAJA CALIFORNIA SUR,SURA,24.1426748,-110.3122509,1
BAJA CALIFORNIA SUR,CITIBANAMEX,24.1626526,-110.316546,1
BAJA CALIFORNIA SUR,CITIBANAMEX,23.0618439,-109.6951787,1
BAJA CALIFORNIA SUR,XXI-BANORTE,24.1466872,-110.319243,1
BAJA CALIFORNIA SUR,AZTECA,24.1581377,-110.3162655,1
CAMPECHE,INBURSA,19.8301251,-90.5349087,1
CAMPECHE,PROFUTURO,19.8533103,-90.5301763,1
CAMPECHE,INVERCAP,19.8461896,-90.5316904,1
CAMPECHE,PENSIONISSSTE,19.8537408,-90.5283937,1
CAMPECHE,COPPEL,19.8301251,-90.5349087,1
CAMPECHE,COPPEL,18.6398299,-91.8354908,1
CAMPECHE,COPPEL,18.6381681,-91.8344183,1
CAMPECHE,COPPEL,19.8458301,-90.5352541,1
CAMPECHE,COPPEL,19.8435594,-90.5409126,1
CAMPECHE,COPPEL,19.8254244,-90.5343219,1
CAMPECHE,COPPEL,19.1877616,-90.2995785,1
CAMPECHE,SURA,18.6398299,-91.8354908,1
CAMPECHE,CITIBANAMEX,19.8379454,-90.5198013,1
CAMPECHE,CITIBANAMEX,18.6391234,-91.8318054,1
CAMPECHE,XXI-BANORTE,19.8338809,-90.5464995,1
CAMPECHE,AZTECA,19.8408304,-90.5351987,1
CDMX,INBURSA,19.2975525,-99.18493,1
CDMX,INBURSA,19.2940416,-99.127935,1
CDMX,INBURSA,19.4405345,-99.2033826,1
CDMX,INBURSA,19.4266838,-99.2053519,1
CDMX,INBURSA,19.3568307,-99.2948439,1
CDMX,INBURSA,19.3958688,-99.16713,1
CDMX,INBURSA,19.4234562,-99.161194,1
CDMX,INBURSA,19.3688873,-99.1663515,1
CDMX,INBURSA,19.3402778,-99.2418386,1
CDMX,INBURSA,19.428911,-99.2154133,1
CDMX,INBURSA,19.3840244,-99.0831764,1
CDMX,INBURSA,19.3047067,-99.204331,1
CDMX,INBURSA,19.433616,-99.1372766,1
CDMX,INBURSA,19.4971443,-99.1650324,1
CDMX,INBURSA,19.2905922,-99.1311312,1
CDMX,INBURSA,19.3486926,-99.1629131,1
CDMX,PROFUTURO,19.3588234,-99.1947076,1
CDMX,PROFUTURO,19.4311134,-99.1579396,1
CDMX,PROFUTURO,19.4864753,-99.1225507,1
CDMX,PROFUTURO,19.3748298,-99.1844758,1
CDMX,INVERCAP,19.3609969,-99.1835889,1
CDMX,INVERCAP,19.382987,-99.2418386,1
CDMX,INVERCAP,19.4925271,-99.1599744,1
CDMX,INVERCAP,19.4060777,-99.1700712,1
CDMX,INVERCAP,19.4306425,-99.1664702,1
CDMX,INVERCAP,19.4246768,-99.140282,1
CDMX,INVERCAP,19.3943047,-99.122831,1
CDMX,INVERCAP,19.3554454,-99.1018887,1
CDMX,PENSIONISSSTE,19.3167491,-99.1237739,1
CDMX,PENSIONISSSTE,19.444842,-99.151902,1
CDMX,PENSIONISSSTE,19.4136232,-99.1813129,1
CDMX,PENSIONISSSTE,19.384393,-99.148584,1
CDMX,PENSIONISSSTE,19.3574074,-99.1987345,1
CDMX,PENSIONISSSTE,19.380642,-99.1216493,1
CDMX,PENSIONISSSTE,19.3286155,-99.1086078,1
CDMX,COPPEL,19.4002525,-99.2091599,1
CDMX,COPPEL,19.5257721,-99.1416805,1
CDMX,COPPEL,19.4580214,-99.184757,1
CDMX,COPPEL,19.3568654,-99.2996805,1
CDMX,COPPEL,19.3911983,-99.0453508,1
CDMX,COPPEL,19.3571465,-99.0027246,1
CDMX,COPPEL,19.30243,-99.1657676,1
CDMX,COPPEL,19.4009393,-99.1373569,1
CDMX,COPPEL,19.3519673,-99.0784054,1
CDMX,COPPEL,19.3566703,-99.1159581,1
CDMX,COPPEL,19.3948045,-99.0761588,1
CDMX,COPPEL,19.4172364,-99.1281467,1
CDMX,COPPEL,19.3475329,-99.0181196,1
CDMX,COPPEL,19.4089913,-99.1204842,1
CDMX,COPPEL,19.4986949,-99.0956671,1
CDMX,COPPEL,19.4057613,-99.1852542,1
CDMX,COPPEL,19.3619331,-99.1193297,1
CDMX,COPPEL,19.374008,-99.1881545,1
CDMX,COPPEL,19.2543704,-99.0163461,1
CDMX,COPPEL,19.4267183,-99.1330658,1
CDMX,COPPEL,19.3711918,-99.1430616,1
CDMX,COPPEL,19.3438214,-99.1909866,1
CDMX,COPPEL,19.4436587,-99.1657412,1
CDMX,COPPEL,19.4298017,-99.1326335,1
CDMX,COPPEL,19.4326077,-99.133208,1
CDMX,COPPEL,19.4263318,-99.1098854,1
CDMX,COPPEL,19.5899223,-99.031901,1
CDMX,COPPEL,19.3723515,-99.2155337,1
CDMX,COPPEL,19.3582674,-99.0895959,1
CDMX,COPPEL,19.3078265,-99.2332506,1
CDMX,COPPEL,19.493025,-99.0769735,1
CDMX,COPPEL,19.4557685,-99.1193084,1
CDMX,COPPEL,19.2703413,-99.008682,1
CDMX,COPPEL,19.5441478,-99.1389133,1
CDMX,COPPEL,19.388357,-99.0993957,1
CDMX,COPPEL,19.4002187,-99.0610249,1
CDMX,COPPEL,19.50166,-99.20419,1
CDMX,COPPEL,19.321288,-99.086106,1
CDMX,COPPEL,19.3054423,-99.2354811,1
CDMX,SURA,19.343877,-99.0317627,1
CDMX,SURA,19.3229075,-99.1338652,1
CDMX,SURA,19.4265808,-99.1699522,1
CDMX,CITIBANAMEX,19.3917859,-99.1632332,1
CDMX,CITIBANAMEX,19.3440012,-99.1617597,1
CDMX,CITIBANAMEX,19.4264685,-99.1378192,1
CDMX,CITIBANAMEX,19.4133709,-99.1344392,1
CDMX,CITIBANAMEX,19.4280099,-99.1487502,1
CDMX,CITIBANAMEX,19.425326,-99.1696401,1
CDMX,CITIBANAMEX,19.4867183,-99.1254242,1
CDMX,CITIBANAMEX,19.3191446,-99.0820778,1
CDMX,CITIBANAMEX,19.387718,-99.0391862,1
CDMX,CITIBANAMEX,19.3982974,-99.1894022,1
CDMX,XXI-BANORTE,19.4663282,-99.1435249,1
CDMX,XXI-BANORTE,19.426753,-99.1618449,1
CDMX,XXI-BANORTE,19.4086421,-99.1531566,1
CDMX,XXI-BANORTE,19.3028975,-99.121826,1
CDMX,XXI-BANORTE,19.3728823,-99.1795624,1
CDMX,XXI-BANORTE,19.4249374,-99.2134442,1
CDMX,PRINCIPAL,19.3948019,-99.1718459,1
CDMX,AZTECA,19.3436473,-99.190653,1
CHIAPAS,INBURSA,16.248615,-92.1413676,1
CHIAPAS,INBURSA,14.9171511,-92.2512956,1
CHIAPAS,INBURSA,16.7557944,-93.149929,1
CHIAPAS,INVERCAP,16.7548432,-93.130685,1
CHIAPAS,PENSIONISSSTE,14.8993629,-92.2495908,1
CHIAPAS,PENSIONISSSTE,16.7513094,-93.1069386,1
CHIAPAS,COPPEL,14.8934212,-92.2781495,1
CHIAPAS,COPPEL,16.7347051,-92.6520436,1
CHIAPAS,COPPEL,14.9234374,-92.256885,1
CHIAPAS,COPPEL,16.7569318,-93.1292353,1
CHIAPAS,COPPEL,16.7543247,-93.1192834,1
CHIAPAS,COPPEL,16.7527681,-93.117752,1
CHIAPAS,COPPEL,16.7430931,-93.1040461,1
CHIAPAS,COPPEL,16.756731,-93.1670839,1
CHIAPAS,COPPEL,17.5121384,-91.9891492,1
CHIAPAS,COPPEL,16.7486429,-93.0806781,1
CHIAPAS,COPPEL,14.9064188,-92.2669547,1
CHIAPAS,COPPEL,14.9085779,-92.262388,1
CHIAPAS,COPPEL,16.7536428,-93.1171875,1
CHIAPAS,COPPEL,16.7427868,-92.640641,1
CHIAPAS,COPPEL,16.0869461,-93.7612856,1
CHIAPAS,COPPEL,15.7835784,-92.1155691,1
CHIAPAS,COPPEL,16.6966901,-93.7216936,1
CHIAPAS,COPPEL,16.2072118,-92.1000163,1
CHIAPAS,COPPEL,14.9055567,-92.2634136,1
CHIAPAS,COPPEL,14.720519,-92.424577,1
CHIAPAS,COPPEL,16.708033,-93.0111427,1
CHIAPAS,SURA,14.9060287,-92.2482496,1
CHIAPAS,CITIBANAMEX,16.7212284,-92.6561571,1
CHIAPAS,CITIBANAMEX,14.8772193,-92.2666772,1
CHIAPAS,CITIBANAMEX,16.755784,-93.1544505,1
CHIAPAS,CITIBANAMEX,16.7559173,-93.1271338,1
CHIAPAS,XXI-BANORTE,14.907303,-92.2655012,1
CHIAPAS,XXI-BANORTE,16.7487696,-93.0921446,1
CHIAPAS,AZTECA,16.7540012,-93.116306,1
CHIHUAHUA,INBURSA,28.4047438,-106.8704183,1
CHIHUAHUA,INBURSA,28.1928264,-105.4613703,1
CHIHUAHUA,INBURSA,31.7217937,-106.4187489,1
CHIHUAHUA,INBURSA,28.6483386,-106.0989951,1
CHIHUAHUA,INBURSA,26.9316643,-105.6623174,1
CHIHUAHUA,INBURSA,30.4145739,-107.914715,1
CHIHUAHUA,INVERCAP,28.6658937,-106.0914826,1
CHIHUAHUA,INVERCAP,28.6276347,-106.0993508,1
CHIHUAHUA,INVERCAP,28.4021034,-106.8665147,1
CHIHUAHUA,INVERCAP,28.1978216,-105.4715852,1
CHIHUAHUA,INVERCAP,31.7223972,-106.4194234,1
CHIHUAHUA,INVERCAP,31.6597549,-106.4407699,1
CHIHUAHUA,INVERCAP,31.656442,-106.3877278,1
CHIHUAHUA,INVERCAP,30.4195514,-107.9087438,1
CHIHUAHUA,PENSIONISSSTE,31.7349424,-106.4435867,1
CHIHUAHUA,PENSIONISSSTE,28.6180364,-106.1034114,1
CHIHUAHUA,COPPEL,31.7402717,-106.487034,1
CHIHUAHUA,COPPEL,28.63992,-106.0775201,1
CHIHUAHUA,COPPEL,28.5949642,-106.107963,1
CHIHUAHUA,COPPEL,28.192333,-105.4692025,1
CHIHUAHUA,COPPEL,31.7146895,-106.45256,1
CHIHUAHUA,COPPEL,31.7050955,-106.4288557,1
CHIHUAHUA,COPPEL,28.6733791,-106.0999341,1
CHIHUAHUA,COPPEL,31.6615662,-106.4724749,1
CHIHUAHUA,COPPEL,28.4065785,-106.8661865,1
CHIHUAHUA,COPPEL,31.6542393,-106.4206196,1
CHIHUAHUA,COPPEL,31.6417998,-106.3556338,1
CHIHUAHUA,COPPEL,28.7133073,-106.1367757,1
CHIHUAHUA,COPPEL,28.4854458,-105.7820674,1
CHIHUAHUA,COPPEL,26.9323712,-105.6661806,1
CHIHUAHUA,COPPEL,31.6563048,-106.4332256,1
CHIHUAHUA,COPPEL,28.7051747,-106.1291849,1
CHIHUAHUA,COPPEL,28.6221058,-106.0297613,1
CHIHUAHUA,COPPEL,31.6272383,-106.3543909,1
CHIHUAHUA,COPPEL,31.7365889,-106.4454183,1
CHIHUAHUA,COPPEL,31.6761004,-106.4585327,1
CHIHUAHUA,COPPEL,26.9412261,-105.7044943,1
CHIHUAHUA,COPPEL,28.7371523,-106.1331004,1
CHIHUAHUA,COPPEL,28.3982731,-106.8778557,1
CHIHUAHUA,COPPEL,31.5993748,-106.3783903,1
CHIHUAHUA,COPPEL,31.6927326,-106.3805225,1
CHIHUAHUA,COPPEL,28.190233,-105.4610198,1
CHIHUAHUA,COPPEL,31.6330784,-106.3911498,1
CHIHUAHUA,COPPEL,31.7391493,-106.4856363,1
CHIHUAHUA,COPPEL,28.188284,-105.4741787,1
CHIHUAHUA,COPPEL,26.9330306,-105.6722407,1
CHIHUAHUA,COPPEL,28.2687771,-105.4804731,1
CHIHUAHUA,COPPEL,26.9352735,-105.6672576,1
CHIHUAHUA,SURA,31.7187416,-106.4570497,1
CHIHUAHUA,SURA,28.6651938,-106.1183999,1
CHIHUAHUA,CITIBANAMEX,30.4157764,-107.913442,1
CHIHUAHUA,CITIBANAMEX,28.1875813,-105.467068,1
CHIHUAHUA,CITIBANAMEX,31.6903638,-106.4245478,1
CHIHUAHUA,CITIBANAMEX,31.7450316,-106.4486852,1
CHIHUAHUA,CITIBANAMEX,28.6233832,-106.0862347,1
CHIHUAHUA,CITIBANAMEX,28.4065785,-106.8661865,1
CHIHUAHUA,CITIBANAMEX,26.9323712,-105.6661806,1
CHIHUAHUA,XXI-BANORTE,31.7382498,-106.4266004,1
CHIHUAHUA,XXI-BANORTE,28.6229502,-106.0544517,1
CHIHUAHUA,PRINCIPAL,28.6730595,-106.1345611,1
CHIHUAHUA,PRINCIPAL,28.4854458,-105.7820674,1
CHIHUAHUA,AZTECA,31.743885,-106.4858629,1
COAHUILA,INBURSA,29.3232963,-100.9514187,1
COAHUILA,INBURSA,26.9137016,-101.4283113,1
COAHUILA,INBURSA,28.6879981,-100.541484,1
COAHUILA,INBURSA,25.4338821,-100.9972605,1
COAHUILA,INBURSA,25.5638277,-103.4290067,1
COAHUILA,PROFUTURO,25.5419632,-103.4095637,1
COAHUILA,PROFUTURO,25.4566448,-100.9825108,1
COAHUILA,PROFUTURO,26.9141785,-101.4275715,1
COAHUILA,INVERCAP,27.058676,-101.7068294,1
COAHUILA,INVERCAP,28.7043455,-100.5221259,1
COAHUILA,INVERCAP,25.4385038,-100.9983646,1
COAHUILA,INVERCAP,25.5443964,-103.4445573,1
COAHUILA,INVERCAP,25.5774101,-103.409278,1
COAHUILA,INVERCAP,27.8523448,-101.1263507,1
COAHUILA,PENSIONISSSTE,25.446294,-100.994901,1
COAHUILA,COPPEL,25.5365304,-103.4527456,1
